Cell_line	Response	ENSG00000006377	ENSG00000019505	ENSG00000021826	ENSG00000026103	ENSG00000026508	ENSG00000027075	ENSG00000073737	ENSG00000074211	ENSG00000078098	ENSG00000078401	ENSG00000081181	ENSG00000084207	ENSG00000086696	ENSG00000090339	ENSG00000099260	ENSG00000099284	ENSG00000100097	ENSG00000101115	ENSG00000101210	ENSG00000103485	ENSG00000103490	ENSG00000104728	ENSG00000105290	ENSG00000105750	ENSG00000105852	ENSG00000105880	ENSG00000105894	ENSG00000107796	ENSG00000107984	ENSG00000111186	ENSG00000112139	ENSG00000112319	ENSG00000115414	ENSG00000115457	ENSG00000116741	ENSG00000123689	ENSG00000125430	ENSG00000127955	ENSG00000129009	ENSG00000129521	ENSG00000129538	ENSG00000130176	ENSG00000131435	ENSG00000133048	ENSG00000133169	ENSG00000134569	ENSG00000136167	ENSG00000136235	ENSG00000136960	ENSG00000137393	ENSG00000138685	ENSG00000142089	ENSG00000142552	ENSG00000145945	ENSG00000146674	ENSG00000147180	ENSG00000147852	ENSG00000151892	ENSG00000152952	ENSG00000152953	ENSG00000153406	ENSG00000154096	ENSG00000155792	ENSG00000158457	ENSG00000158806	ENSG00000160200	ENSG00000160284	ENSG00000160886	ENSG00000163520	ENSG00000163814	ENSG00000164649	ENSG00000164695	ENSG00000165125	ENSG00000165568	ENSG00000166033	ENSG00000166670	ENSG00000166897	ENSG00000168961	ENSG00000169715	ENSG00000169855	ENSG00000169994	ENSG00000172037	ENSG00000175274	ENSG00000175315	ENSG00000178814	ENSG00000181143	ENSG00000182585	ENSG00000182809	ENSG00000184254	ENSG00000184347	ENSG00000185885	ENSG00000186007	ENSG00000187210	ENSG00000188015	ENSG00000188290	ENSG00000198732	ENSG00000203926	ENSG00000204382	ENSG00000204644	ENSG00000204941
ACH-000076	0.830193	0.0143552929771	0.0426443374084999	1.31614574229	0.887525270742	5.57561487762	1.4329594072799998	0.575312330687	0.0565835283664	0.0143552929771	0.17632277264	2.69599381311	7.666259514860001	0.0840642647885	4.61058195849	0.0976107966264	0.18903382439	7.56833618213	0.0285691521968	0.367371065649	6.47864829454	5.07339181605	1.64154602909	0.17632277264	4.25776496857	0.0565835283664	0.0285691521968	0.0143552929771	0.454175893186	0.7398481026989999	5.02547181462	0.0285691521968	0.0976107966264	3.4763816875699995	5.580145484419999	2.18586654531	0.8953026213330001	2.37573453858	2.21412480535	0.0143552929771	1.07724299893	4.7322691995	2.11103131239	2.53356334821	0.0703893278914	2.73768676141	3.57288966842	8.197413299139999	0.6870606883399999	2.04963076772	1.13093086983	2.68706068834	5.04614178164	1.24488705912	0.0285691521968	1.16349873228	5.3930042569	1.8196681835	0.0	3.98276546258	0.464668267003	6.33002051584	0.0565835283664	3.87774424995	0.678071905113	3.35049724708	8.978081198189999	5.726831217030001	0.0285691521968	2.72465027173	0.214124805353	5.85872702378	2.74416109557	0.310340120612	0.163498732283	0.13750352375	0.0426443374084999	0.0285691521968	7.374257035169999	0.7398481026989999	4.34056226903	0.0	1.84398384405	0.443606651476	0.13750352375	0.8155754288629999	0.0426443374084999	0.0976107966264	1.2630344058299998	0.310340120612	0.0143552929771	7.305514592330001	0.0	3.124328135	0.0565835283664	0.111031312389	0.0426443374084999	0.0	0.13750352375	3.50969584193	0.0426443374084999
ACH-000663	0.694112	3.0840642647900003	0.0840642647885	2.62058641045	4.46727948046	7.698079537110001	3.2750070475	0.0426443374084999	0.3219280948869999	0.0565835283664	2.62293035092	2.56071495447	9.94919931565	1.04264433741	5.62789861587	0.0143552929771	1.64154602909	11.5665297826	0.0976107966264	1.6599245584	7.78535437791	0.250961573533	3.33628338786	2.7591558338	1.23878685959	0.0976107966264	4.55336050334	0.0143552929771	3.527320607880001	0.1243281350019999	4.09845324631	2.33342373373	0.3895668117629999	4.33556900556	0.641546029088	1.36737106565	1.6599245584	0.0143552929771	5.90568784853	0.0976107966264	0.378511623254	0.111031312389	0.0703893278914	0.0	0.18903382439	0.111031312389	1.88362081629	4.29130885983	1.45417589319	0.0285691521968	2.68929916054	4.72683121703	7.87762156658	0.641546029088	3.09423606985	7.79558514512	0.0285691521968	5.27537959625	0.0143552929771	6.56010351346	2.18586654531	5.57712666131	0.0	1.4329594072799998	3.81044310385	0.238786859587	4.58375975364	2.27202318906	7.384308888239999	0.17632277264	5.533874777259999	0.1243281350019999	3.06350294231	0.0	1.9107326619	1.93357263826	0.0426443374084999	3.22187708108	0.855989697308	8.3560117215	0.0565835283664	0.0565835283664	6.62804448262	1.18269229752	0.310340120612	0.941106310946	0.0565835283664	0.0565835283664	1.38956681176	4.48864353985	2.07382023329	3.20476675065	0.925999418556	3.7580899342	3.4867143730300003	1.66448284036	0.0565835283664	0.0	0.18903382439	0.0143552929771	0.0426443374084999
ACH-000770	0.697468	0.0143552929771	0.0703893278914	0.443606651476	3.4262647547000005	7.591709333160001	0.3448284969969999	3.87970576628	0.0143552929771	0.111031312389	0.0840642647885	2.03913839391	8.74402650953	0.0703893278914	2.99819550315	0.0	0.0426443374084999	10.092096415	0.0426443374084999	2.45417589319	4.5734957155	7.698843547689999	3.51222688651	1.48026512205	2.41683974191	0.0	0.0	0.0426443374084999	2.82781902462	0.432959407276	3.3603642765400004	0.0	1.13750352375	1.5704629310299998	9.88417051911	1.2078928516399998	0.0840642647885	0.0143552929771	4.405992359680001	0.0143552929771	0.2016338611699999	0.263034405834	0.0703893278914	0.0285691521968	7.892755296849999	0.782408564927	1.19534759832	10.5747827208	0.782408564927	0.1243281350019999	0.17632277264	0.13750352375	6.34305243492	4.016139702659999	0.0	1.13750352375	0.0565835283664	4.20084957464	0.0143552929771	0.475084882949	0.0426443374084999	6.20535341079	0.0703893278914	1.92599941856	3.93262815702	3.00360223668	0.748461233004	4.20084957464	0.1243281350019999	0.1243281350019999	0.475084882949	5.50557340028	0.0565835283664	0.0840642647885	0.0565835283664	0.0565835283664	0.0	0.111031312389	6.6530600171000005	4.93875626149	0.2016338611699999	0.0976107966264	0.464668267003	6.341630009330001	0.0	3.29278174923	0.0426443374084999	0.0840642647885	0.333423733725	0.59454854955	0.0703893278914	7.965553434989999	0.0565835283664	4.38750040648	0.0703893278914	0.0976107966264	0.13750352375	0.0	4.78764141448	0.111031312389	0.0703893278914
ACH-000519	0.696979	0.0	0.0143552929771	1.124328135	3.35755200462	4.8242586966	5.27052894238	0.0565835283664	0.0703893278914	0.0976107966264	0.0840642647885	2.7949356627999995	8.934044647110001	0.150559676575	2.17312743348	0.0426443374084999	4.78083500174	8.97687911921	0.0426443374084999	0.650764559117	4.37016428054	4.640967910450001	1.40053792958	1.6780719051100002	3.7782085764	0.8479969065549999	0.0285691521968	0.111031312389	1.16992500144	0.17632277264	0.150559676575	0.111031312389	0.0285691521968	2.7548875021599994	6.0682408613100005	1.11769504267	0.2016338611699999	0.163498732283	0.0840642647885	0.1243281350019999	0.0565835283664	0.0285691521968	0.263034405834	0.111031312389	0.1243281350019999	0.226508529809	0.985500430305	7.35394075107	2.91647664444	0.0840642647885	0.150559676575	0.111031312389	3.30012372457	1.5210507369	0.0565835283664	1.97819562968	4.70818723602	4.25927248704	0.0565835283664	0.356143810225	1.90689059561	5.79545527204	0.782408564927	0.378511623254	1.29865831556	3.73335434061	2.52356195606	0.17632277264	0.0565835283664	4.72519581723	0.0976107966264	5.89093302171	0.0976107966264	1.59454854955	1.23266075679	0.2016338611699999	0.0143552929771	0.0840642647885	6.94520970865	3.13750352375	0.0565835283664	0.163498732283	0.807354922058	4.55213110825	0.163498732283	1.5993177937	0.0426443374084999	0.111031312389	1.22650852981	0.722466024471	0.0426443374084999	7.905988629310001	0.0426443374084999	1.80322703643	0.0565835283664	2.03210084317	0.0143552929771	0.0	0.0	0.0	0.18903382439
ACH-000636	0.471217	1.13093086983	0.0426443374084999	3.38266725275	0.48542682717	7.21422196635	5.82832692641	0.0285691521968	0.0565835283664	0.111031312389	0.250961573533	1.02147972741	9.77447411235	0.0426443374084999	0.584962500721	0.0285691521968	1.72246602447	4.62175885671	0.0565835283664	0.250961573533	4.4502214959	0.1243281350019999	4.12184429788	0.0840642647885	4.82017896242	0.0426443374084999	0.0565835283664	0.0143552929771	0.545968369105	1.28688114779	0.3219280948869999	1.26903314646	0.0285691521968	2.80941444424	7.730911624319999	0.963474123975	0.111031312389	0.83995958749	0.1243281350019999	0.286881147788	1.82781902462	0.0565835283664	0.310340120612	0.1243281350019999	0.214124805353	7.00539998774	0.226508529809	6.972233123810001	0.863938450424	0.2750070475	0.863938450424	0.0703893278914	2.36737106565	0.443606651476	2.62058641045	2.05658352837	4.40122086216	5.611172380040001	0.163498732283	0.367371065649	0.0426443374084999	5.8943327422800005	4.81095715874	1.7739963251099995	3.95419631039	0.263034405834	6.15299460549	4.83137058797	0.0840642647885	5.13381009111	0.2750070475	6.93298240995	0.0703893278914	2.18586654531	0.0840642647885	0.298658315565	0.0	1.33342373373	6.41210404468	0.475084882949	3.80632405739	8.20011391859	0.97085365434	0.18903382439	0.214124805353	1.6182386556	0.0285691521968	0.163498732283	0.871843648509	0.83995958749	0.0565835283664	8.45265308601	0.163498732283	6.656353352459999	0.0703893278914	6.901952947589999	0.0703893278914	0.0285691521968	0.0285691521968	0.0	0.0703893278914
ACH-000790	0.682834	2.21412480535	6.79908730607	2.92409988564	0.13750352375	1.15055967658	0.887525270742	0.0840642647885	3.16349873228	4.8268026842900005	0.0840642647885	5.63110428237	9.8500461563	0.150559676575	3.71259578045	1.09761079663	0.0976107966264	8.36859376265	0.0143552929771	4.84999925947	5.843230150499999	0.17632277264	1.25701061821	6.74348803979	2.48026512205	0.0840642647885	0.7398481026989999	0.495695162624	1.42760617278	0.50589092973	0.0703893278914	0.641546029088	0.163498732283	5.04483123345	8.87660903054	6.179909090009999	0.163498732283	2.08406426479	4.39437694496	1.78240856493	5.397118409040001	0.0285691521968	0.3448284969969999	0.0976107966264	0.250961573533	7.75875621373	3.60407132367	0.250961573533	5.2326607567900005	0.310340120612	1.76977173925	0.0976107966264	5.224966365	3.1937717434	3.4659744645	0.62293035092	3.97085365434	3.03562390973	0.0143552929771	5.11395048242	0.150559676575	6.11873347577	0.575312330687	2.59454854955	4.41345868801	6.208868370669999	7.50755681372	4.35614381023	0.0426443374084999	0.0285691521968	0.18903382439	5.13709360897	3.017921908	0.0	2.31614574229	0.400537929584	0.18903382439	0.0426443374084999	0.604071323669	0.604071323669	7.202809492130001	0.310340120612	5.88996019966	4.017031080530001	0.3219280948869999	3.27947129564	0.0285691521968	0.0565835283664	7.16299547242	1.05658352837	0.0565835283664	0.59454854955	0.7398481026989999	3.23112515788	0.2016338611699999	0.0703893278914	6.187055089969999	0.2750070475	1.10433665981	0.0976107966264	0.0976107966264
ACH-000302	0.597978	2.57773093149	1.37295209791	2.09761079663	1.78659636189	7.624027763460001	2.5033487351700003	0.356143810225	0.925999418556	0.8479969065549999	6.29278174923	2.66220549965	10.2360141919	1.48026512205	4.8078700783	0.985500430305	2.25398926623	9.62674939958	3.17312743348	5.82858081028	8.1438423542	0.13750352375	4.03913839391	3.65878273401	2.89917563048	0.150559676575	4.29939120613	0.0285691521968	1.31614574229	0.575312330687	3.3617683594200005	1.7484612330000002	2.89141918685	11.4051946589	6.609104846619999	2.50589092973	2.7803100990400003	1.38956681176	3.59096124134	0.111031312389	4.375734538580001	0.17632277264	0.8479969065549999	4.531693360859999	0.2016338611699999	2.18269229752	2.6803243568400004	4.51664555778	5.42794133251	3.22187708108	4.42894634477	2.41142624573	7.391887985349999	5.51506901403	2.13750352375	9.99830835035	1.29278174923	3.33913738492	4.17472598771	5.47605759568	0.53605290024	4.802710219290001	0.641546029088	1.02147972741	3.9107326619	1.7739963251099995	5.2909404024	3.58014548442	0.422233000683	4.35473423997	2.8619553641400004	4.74416109557	3.65535182861	0.0143552929771	2.25096157353	2.42492208821	0.475084882949	1.75702324651	1.93357263826	8.25927248704	4.03913839391	0.238786859587	6.959074601139999	1.04963076772	4.08661394741	1.03562390973	0.3448284969969999	0.0143552929771	2.63459326845	4.56193705962	0.250961573533	4.88996019966	0.298658315565	4.38750040648	3.95326523901	4.11436702495	0.0285691521968	0.0	0.0	0.0426443374084999	0.111031312389
ACH-000325	0.374951	0.0143552929771	4.049630767719999	1.76977173925	2.48284828307	7.645802514610001	0.50589092973	0.150559676575	0.0285691521968	0.0703893278914	0.6870606883399999	2.84197311893	9.78914235258	1.57531233069	3.13422093976	0.0976107966264	0.0285691521968	6.998985248260001	0.411426245726	0.18903382439	0.150559676575	4.356848079240001	1.04264433741	0.584962500721	2.6803243568400004	1.18903382439	0.0	0.0703893278914	1.3840498068	0.286881147788	0.163498732283	0.0703893278914	0.0976107966264	2.61117238004	7.8471200025	1.42760617278	0.0285691521968	0.0143552929771	0.0976107966264	0.0565835283664	6.647170578280001	2.76341157447	0.0703893278914	0.13750352375	0.13750352375	0.1243281350019999	2.92409988564	0.59454854955	0.765534746363	0.0285691521968	2.86591881455	0.0703893278914	9.05701696537	2.65076455912	0.0426443374084999	1.85199883711	2.24184018356	0.226508529809	0.0426443374084999	0.443606651476	0.0285691521968	5.08915913191	0.6690267655100001	4.83794324189	2.49825086753	0.238786859587	0.333423733725	3.63110428237	0.3895668117629999	0.0703893278914	5.21218021004	5.90038381667	5.882398504049999	0.111031312389	0.0	4.5229345609400005	0.0840642647885	1.93734439215	7.123604124139999	6.100557220780001	0.150559676575	0.97085365434	5.51096191928	6.57833494868	0.17632277264	4.83035674742	0.0285691521968	0.0143552929771	5.782670658680001	0.464668267003	0.0285691521968	9.32948243103	2.12101540096	4.23878685959	0.214124805353	0.0565835283664	0.0565835283664	0.0285691521968	0.0	0.0	0.111031312389
ACH-000664	0.702452	0.0143552929771	0.0285691521968	0.226508529809	3.3519109611	8.48030551954	1.37851162325	0.0840642647885	3.62760683813	2.74631276643	0.333423733725	2.65076455912	7.7782085764	0.0703893278914	4.368768349090001	0.0285691521968	2.07382023329	6.62993940944	0.3219280948869999	0.286881147788	0.1243281350019999	0.18903382439	0.526068811668	5.85673675612	0.0840642647885	0.0	0.0143552929771	0.111031312389	2.18903382439	0.432959407276	0.0703893278914	0.565597175854	0.0976107966264	2.78659636189	0.400537929584	3.23878685959	8.48083058388	4.91838623445	2.09423606985	0.0426443374084999	0.0285691521968	0.0285691521968	0.400537929584	0.238786859587	1.76977173925	0.111031312389	0.226508529809	9.50844846093	0.48542682717	0.475084882949	0.17632277264	0.0976107966264	6.1395513524	5.31397137106	4.53294028837	1.52606881167	0.0	1.17632277264	0.13750352375	6.66590435495	0.0143552929771	3.75488750216	0.3219280948869999	1.04264433741	2.73768676141	0.0	0.333423733725	3.94485844581	0.250961573533	0.163498732283	0.0840642647885	6.646018610930001	0.111031312389	0.0143552929771	0.0565835283664	0.263034405834	0.0143552929771	0.356143810225	2.9411063109500004	0.565597175854	2.464668267	0.0285691521968	0.83995958749	0.2016338611699999	0.0976107966264	0.8953026213330001	0.0	0.0	0.18903382439	0.584962500721	0.0565835283664	7.91999548731	3.13093086983	1.63691458036	0.0426443374084999	2.80115865609	0.0285691521968	0.0285691521968	0.0285691521968	0.0	0.226508529809
ACH-000056	0.929321	0.0	0.0285691521968	1.25096157353	1.28688114779	1.93357263826	0.53605290024	2.62993940944	0.0	0.0285691521968	0.2016338611699999	0.985500430305	8.59589149378	0.150559676575	4.25550073315	0.0285691521968	0.214124805353	6.3248106034200005	0.0703893278914	0.790772037862	4.09676785471	3.27052894238	0.713695814843	1.93357263826	2.79077203786	0.0976107966264	0.0285691521968	0.0565835283664	0.432959407276	3.18428029442	0.17632277264	0.0840642647885	0.0976107966264	5.450551443309999	0.584962500721	5.02059109477	0.8953026213330001	0.0143552929771	0.111031312389	0.0143552929771	0.0703893278914	0.18903382439	0.250961573533	0.422233000683	0.17632277264	0.263034405834	1.56071495447	8.36623477553	0.367371065649	0.0426443374084999	4.99503219248	0.17632277264	2.83794324189	0.443606651476	2.07038932789	0.765534746363	1.52606881167	0.62293035092	0.0285691521968	0.475084882949	0.0143552929771	5.73470962023	0.432959407276	3.18586654531	5.751410160060001	0.704871964456	3.46074256379	3.6182386556	0.3219280948869999	0.0565835283664	0.3448284969969999	6.02967373463	0.0703893278914	0.0143552929771	0.13750352375	0.545968369105	0.0	0.214124805353	5.00225245173	0.526068811668	0.250961573533	1.64154602909	1.33913738492	0.7398481026989999	0.18903382439	0.650764559117	0.0565835283664	0.0143552929771	0.871843648509	0.48542682717	0.0285691521968	5.61999982982	0.0840642647885	4.3847405872900005	0.0426443374084999	0.0	0.298658315565	0.0	0.263034405834	0.0143552929771	0.0
ACH-000038	0.62292	0.0	0.0285691521968	0.3895668117629999	6.565444856259999	8.02812708232	5.1775192026	0.13750352375	6.018589667810001	0.1243281350019999	2.70708299177	0.516015147004	7.464749939	0.0703893278914	6.81442224657	0.0703893278914	0.0976107966264	10.5439018163	0.0426443374084999	3.70818723602	5.09592442	5.497612365619999	0.443606651476	1.88752527074	1.79908730607	0.0426443374084999	0.0285691521968	0.17632277264	4.15299460549	0.298658315565	2.83390207667	4.20320115632	0.163498732283	2.9221978484	1.18269229752	6.0430819819	0.8953026213330001	2.16992500144	0.0703893278914	1.02147972741	4.08406426479	0.250961573533	0.150559676575	2.37573453858	4.7797850053	0.13750352375	0.214124805353	10.298979001	3.40053792958	1.7441610955700002	0.0565835283664	1.28095631383	5.98982022012	0.59454854955	1.65535182861	2.96347412397	3.0071955014	0.495695162624	0.0285691521968	2.86393845042	3.6005076453500005	4.91743175539	1.37851162325	0.111031312389	6.97165850515	2.9836776947000003	1.46988597627	2.86393845042	0.0840642647885	0.356143810225	0.286881147788	3.61235249875	2.5210507369	0.863938450424	0.150559676575	0.18903382439	0.0565835283664	0.0285691521968	8.00287125993	1.62760683813	6.105803771919999	0.8953026213330001	2.6182386556	0.1243281350019999	0.2750070475	1.70487196446	1.21412480535	0.0426443374084999	1.69599381311	0.545968369105	0.150559676575	9.59674883193	0.1243281350019999	1.95977015521	2.7398481027	1.42760617278	0.0426443374084999	0.782408564927	1.85199883711	0.0	0.0426443374084999
ACH-000773	0.808512	0.0	0.0	1.25701061821	3.64731450955	1.85199883711	4.93640237773	2.22032995488	2.02502879449	0.18903382439	0.650764559117	1.94485844581	8.64832162655	0.0	5.43396093112	0.0143552929771	5.3085210621900005	10.5837409528	0.0285691521968	0.333423733725	0.2750070475	0.0703893278914	6.515542158080001	5.1473066987800005	0.0976107966264	0.0426443374084999	0.0285691521968	0.0	2.0	0.263034405834	0.0703893278914	1.02147972741	0.0426443374084999	2.05658352837	0.263034405834	3.91360751182	9.39253209357	4.15299460549	0.18903382439	0.0285691521968	0.2016338611699999	1.32768736418	0.3219280948869999	0.13750352375	0.0426443374084999	0.1243281350019999	0.0840642647885	8.15699316641	0.250961573533	0.941106310946	0.0565835283664	0.443606651476	9.12401788912	5.63662462054	6.576370967490001	1.09085343045	0.0285691521968	2.35332329116	0.0565835283664	4.76553474636	0.0285691521968	6.21626083717	0.310340120612	0.6870606883399999	1.78240856493	0.13750352375	0.238786859587	2.63691458036	0.298658315565	0.0426443374084999	0.0840642647885	5.68004299262	0.0285691521968	0.0143552929771	0.0426443374084999	0.1243281350019999	0.1243281350019999	0.333423733725	2.64846544303	0.650764559117	0.238786859587	0.0703893278914	0.8155754288629999	0.0703893278914	0.0565835283664	0.0285691521968	0.0143552929771	0.0285691521968	0.454175893186	0.0976107966264	0.0	8.53527537662	0.238786859587	3.54225804977	0.0840642647885	2.8619553641400004	0.0285691521968	0.0	0.0285691521968	0.0143552929771	0.0840642647885
ACH-000889	0.330521	0.0	0.0840642647885	1.72246602447	4.37642931107	0.910732661903	0.0703893278914	0.0	0.17632277264	0.0285691521968	0.0426443374084999	4.72191944555	1.54596836911	0.0	6.44906608536	0.0285691521968	3.7782085764	9.29397736562	0.0	0.298658315565	5.7414669864	3.64961545906	0.13750352375	0.584962500721	2.4620523188	2.38681094647	0.0	1.18903382439	3.2372577709	0.555816155062	4.22419466397	0.863938450424	2.51853513898	2.43829285158	0.378511623254	5.7591558338	0.0565835283664	3.53729606709	1.03562390973	0.0285691521968	0.0840642647885	0.0	0.111031312389	0.0	1.06350294231	0.238786859587	4.46074256379	5.93616677798	2.41413553298	1.44360665148	0.0285691521968	2.62993940944	0.799087306074	3.04963076772	0.0285691521968	0.871843648509	3.83895176695	0.0426443374084999	3.99729240764	4.68032435684	0.111031312389	1.22032995488	0.0976107966264	5.033863451869999	3.0478873294	3.654206377940001	0.400537929584	5.11311703639	3.5582676340599995	0.163498732283	0.0565835283664	5.801676029249999	1.53106949273	0.0565835283664	0.0	0.13750352375	0.0285691521968	0.0	1.3219280948899998	0.411426245726	5.31542131595	0.0565835283664	0.978195629682	0.0840642647885	0.0	2.24792751344	0.0143552929771	0.0285691521968	0.238786859587	0.263034405834	0.0143552929771	0.765534746363	0.2016338611699999	0.111031312389	0.0	0.0703893278914	4.70431867776	0.0	6.84611717334	3.5434958834300003	0.0703893278914
ACH-000627	0.326321	0.0	0.333423733725	3.12598165385	2.92409988564	7.97790953393	4.4161641647300005	0.0143552929771	5.51349074559	0.0703893278914	2.14730669878	2.83995958749	7.970163424660001	0.214124805353	5.479295242999999	0.6870606883399999	0.263034405834	11.798026206	1.5058909297299998	5.738767836799999	5.939931764730001	4.29204549249	3.5545888516800006	3.4019034716100003	1.90303827011	0.495695162624	0.0285691521968	1.49057013045	0.7739963251109999	3.987320865930001	4.45877569908	3.05137210172	1.66448284036	3.75595576955	5.15258906929	2.0071955014	8.583684548639999	0.83995958749	2.9836776947000003	0.0976107966264	0.0426443374084999	1.45417589319	8.19367319529	7.03727239025	0.0565835283664	0.111031312389	2.46727948046	5.67976157352	4.692092375430001	2.04614178164	1.65076455912	3.11935617704	7.574404309019999	6.62556273997	0.333423733725	2.99457972422	0.0426443374084999	4.93262815702	0.0426443374084999	6.12142990895	0.495695162624	6.03320272594	4.35966172233	1.13750352375	1.66448284036	1.35049724708	5.798569003559999	2.68706068834	3.14730669878	0.53605290024	7.501040995569999	5.16631374789	4.27575204883	0.0703893278914	0.13750352375	0.731183241572	0.0285691521968	2.53106949273	1.4114262457299998	9.892679414660002	1.7949356628	1.88362081629	6.1473066987800005	3.43295940728	0.2016338611699999	4.07553263117	0.0	0.0	1.6599245584	5.16912328148	2.36176835942	1.7949356628	0.0	5.0360636887400005	2.46727948046	3.97361127552	3.0461417816400003	7.69432306013	7.3063351602	0.0	4.71094415458
ACH-000356	0.056364	3.054848477	0.0840642647885	0.263034405834	3.50969584193	9.5575211402	3.86591881455	2.6758159311700003	2.96162332829	0.0	3.4944156104000004	3.4382928515800004	10.6848362663	2.08746284125	0.757023246507	1.36176835942	3.75274859141	5.9855004303	2.69376571222	2.09085343045	3.71479501112	3.84799690655	3.21878116778	2.35049724708	0.0	4.59335377098	1.344828497	0.111031312389	2.38956681176	7.62058641045	2.87381319836	3.09929520434	0.0285691521968	1.05658352837	7.081403545060001	3.90689059561	4.8489984304	0.310340120612	2.48026512205	0.0285691521968	1.06350294231	0.1243281350019999	0.0840642647885	0.0	0.214124805353	0.6322682155	2.7355221773	0.565597175854	0.8479969065549999	0.0143552929771	0.367371065649	1.06350294231	7.406502656810001	2.9909548604	0.0565835283664	0.7398481026989999	2.344828497	0.565597175854	0.0426443374084999	4.5229345609400005	0.0143552929771	5.10475598696	0.214124805353	2.56071495447	2.56071495447	0.0	5.97131362407	3.57531233069	0.150559676575	0.0	4.98504496225	5.86369071366	3.90785207185	0.111031312389	2.9504684141500004	5.57863686247	0.150559676575	0.163498732283	1.56071495447	1.21412480535	4.80374366851	2.47248777146	5.569855608330001	5.3719072976	0.0976107966264	3.84096670449	0.0565835283664	0.0285691521968	4.43429461796	5.05831649559	0.13750352375	5.63633460244	0.613531652918	5.1456774552	1.50080205306	1.79908730607	3.58496250072	0.0	0.0143552929771	4.78398041368	0.0285691521968
ACH-000121	0.469444	0.0565835283664	2.79908730607	0.495695162624	4.39506279952	10.0001408813	1.76977173925	4.04614178164	3.89820835251	0.1243281350019999	3.45154083302	1.5704629310299998	9.08316017055	1.52606881167	1.88362081629	0.238786859587	4.40122086216	10.628080947	1.72246602447	6.175524601089999	6.56346323668	5.26528685757	4.07895134139	6.72628628972	1.86393845042	5.18030701997	0.0565835283664	0.0143552929771	2.72246602447	4.2750070475	0.823749360308	4.467931546030001	0.0840642647885	10.6650693849	7.80741932665	5.41582625747	2.00360223668	0.3448284969969999	5.162693432209999	1.92979099772	1.42760617278	2.08406426479	0.3219280948869999	4.124328135	1.05658352837	0.298658315565	2.266036894	0.613531652918	2.43562859405	0.226508529809	0.0426443374084999	2.84799690655	8.54187100884	3.80115865609	0.0143552929771	9.74931637209	1.99638874645	0.871843648509	0.0143552929771	5.0369428448	2.85996954822	6.19199684667	4.38266725275	3.5033487351699995	2.58014548442	0.0976107966264	3.856985689780001	3.5789387130900003	1.33342373373	0.378511623254	7.03902869577	5.02812708232	2.7697717392500003	0.111031312389	2.8359240742500003	7.4822029263	4.01346225981	1.86789646399	2.62760683813	8.04138536949	2.23266075679	1.23878685959	7.283551423169999	5.121015400959999	2.70708299177	3.60880924268	4.437627248319999	0.226508529809	8.04237074217	5.65363331139	3.2234225499299995	6.655208697000001	2.55826763406	0.978195629682	4.607626220849999	3.03562390973	0.6870606883399999	0.0703893278914	0.0285691521968	5.1001366712900005	0.0565835283664
ACH-000945	0.561192	0.0703893278914	0.0426443374084999	0.400537929584	2.07724299893	9.7337610582	2.6803243568400004	0.1243281350019999	2.65764000521	0.286881147788	0.0703893278914	5.557348817519999	9.08017796424	0.0	2.7136958148400003	0.0143552929771	3.50842865253	10.1505089052	1.83187724119	4.57106999817	4.97085365434	0.3895668117629999	3.91552090075	5.02901108666	1.7441610955700002	2.86591881455	0.111031312389	1.4750848829499998	2.04264433741	2.40599235968	3.94110631095	0.565597175854	0.0976107966264	4.2816982501	0.411426245726	4.8454900509400005	7.757490019419999	0.650764559117	3.55336050334	0.0	0.263034405834	0.0	0.150559676575	4.30231905095	0.150559676575	0.464668267003	2.85399564718	0.454175893186	0.992768430769	0.0565835283664	0.2016338611699999	1.6229303509200002	8.95829170176	7.02613608984	2.85598969731	0.516015147004	0.150559676575	0.1243281350019999	0.0285691521968	7.436128517260001	0.0565835283664	4.841469999469999	0.565597175854	0.8953026213330001	3.70597790168	0.584962500721	5.414812060569999	4.037382222	4.76234881564	0.0285691521968	8.21761848535	4.90881290774	3.74308405555	1.9855004303	1.97819562968	0.0703893278914	5.98413359454	2.45943161864	0.367371065649	8.86071454955	5.96023367169	1.25096157353	7.10318288132	0.6322682155	1.85199883711	2.5993177937	0.0	1.66448284036	3.04439411936	4.21567859661	0.0143552929771	0.918386234446	0.0	0.0285691521968	1.22650852981	2.37573453858	0.0840642647885	2.88947354253	2.07038932789	0.0	0.0703893278914
